Episode,Chapter,Index,Name,Text
Turnabout goodbyes,2,12,Maya,"And now he's trying to get you found guilty!? What a creep! Oh, wait... Maybe he's planning on losing on purpose to help you out."
Turnabout goodbyes,2,13,Edgeworth,"Not a chance... He hasn't lost once in 40 years. 40 years! He's as ruthless as me, times twenty!"
Turnabout goodbyes,2,14,Maya,That's pretty ruthless...
Turnabout goodbyes,2,15,Edgeworth,Like I said. He's a god among prosecutors.
Turnabout goodbyes,2,16,Phoenix,"(I guess that's something like Mia was to me. Speaking of Mia...) Um, Maya?"
Turnabout goodbyes,2,17,Maya,Uh huh?
Turnabout goodbyes,2,18,Phoenix,We could really be using Mia's help right now... don't you think?
Turnabout goodbyes,2,19,Maya,Oh...
Turnabout goodbyes,2,20,Phoenix,?
Turnabout goodbyes,2,21,Maya,"I can't. Sorry. I tried, I really tried, but I couldn't reach."
Turnabout goodbyes,2,22,Phoenix,"You couldn't ""reach""?"
Turnabout goodbyes,2,23,Maya,I think it's because I haven't been training. My powers are weak again...
Turnabout goodbyes,2,24,Phoenix,"Oh man, what bad timing!"
Turnabout goodbyes,2,25,Maya,I'm really sorry. I'll try my best!
Turnabout goodbyes,2,26,Phoenix,I hope so!
Turnabout goodbyes,2,27,Edgeworth,What are you whispering about?
Turnabout goodbyes,2,28,Phoenix,"O-oh, it's nothing. Well, it's time. Let's head in..."
Turnabout goodbyes,2,29,Judge,Court is now in session for the trial of Mr. Miles Edgeworth.
Turnabout goodbyes,2,30,Phoenix,"The defense is ready, Your Honor."
Turnabout goodbyes,2,31,Karma,...
Turnabout goodbyes,2,32,Judge,"Err, Mr. von Karma? Is the prosecution ready?"
Turnabout goodbyes,2,33,Karma,... Fool... You seriously think that I would stand here were I not completely prepared?
Turnabout goodbyes,2,34,Judge,"R-right, my apologies!"
Turnabout goodbyes,2,35,Phoenix,(He's even got the Judge scared!)
Turnabout goodbyes,2,36,Judge,"Very well, your opening statement, please."
Turnabout goodbyes,2,37,Karma,... Decisive evidence... A decisive witness... What else could possibly be required?
Turnabout goodbyes,2,38,Judge,"Ah... er, nothing of course. That should be fine. The prosecution may call its first witness."
Turnabout goodbyes,2,39,Maya,What's with this guy? Is he royalty or something?
Turnabout goodbyes,2,40,Phoenix,How am I supposed to fight against this!?
Turnabout goodbyes,2,41,Karma,"I call the detective in charge of this case, Detective Dick Gumshoe."
Turnabout goodbyes,2,42,Phoenix,"(Okay, Gumshoe's first... Let's see how this goes.)"
Turnabout goodbyes,2,43,Karma,Describe the incident. Now!
Turnabout goodbyes,2,44,Gumshoe,Y-yessir!
Turnabout goodbyes,2,45,Phoenix,(Detective Gumshoe looks nervous...)
Turnabout goodbyes,2,46,Gumshoe,"Er, please take a look at the map. The murder happened late Christmas Eve, around midnight. There was one boat in the very middle of the lake. There were two men on the boat. Now, there happened to be a woman camping here on the edge of the lake. At 12:10 AM, she heard two pistol shots. Then the boat started to move. It went towards the boat rental shop."
Turnabout goodbyes,2,47,Karma,Hmm.
Turnabout goodbyes,2,48,Karma,Testify to the court about your arrest. Now!
Turnabout goodbyes,2,49,Judge,W-w-wait! Mr. von Karma...
Turnabout goodbyes,2,50,Karma,Yes?
Turnabout goodbyes,2,51,Judge,"Actually, I'm the one that's supposed to be handling these proceedings..."
Turnabout goodbyes,2,52,Karma,"Wrong. There is only one thing you need to do here. You will slam down your gavel and say the word ""guilty."" That is your role!"
Turnabout goodbyes,2,53,Judge,"Y-yes, of course. You're quite right."
Turnabout goodbyes,2,54,Phoenix,(No he's not!!!)
Turnabout goodbyes,2,55,Gumshoe,A man called into the station around 30 minutes after midnight.
Turnabout goodbyes,2,56,Phoenix,"You received a call from a ""man""?"
Turnabout goodbyes,2,57,Gumshoe,Er... yup.
Turnabout goodbyes,2,58,Phoenix,"But you said there was a woman camping there? She was the one who heard the two gunshots, right?"
Turnabout goodbyes,2,59,Karma,Objection.gif
Turnabout goodbyes,2,60,Karma,"That woman and the ""man"" who called in the report are two different people, obviously!"
Turnabout goodbyes,2,61,Phoenix,Different people?
Turnabout goodbyes,2,62,Karma,There were two witnesses!
Turnabout goodbyes,2,63,Phoenix,(Urk!)
Turnabout goodbyes,2,64,Karma,Their testimonies were quite similar however. Today I've summoned the woman who was camping.
Turnabout goodbyes,2,65,Phoenix,(The woman who was camping... Lotta Hart.)
Turnabout goodbyes,2,66,Karma,"What happened next, Detective?"
Turnabout goodbyes,2,67,Gumshoe,We headed to the scene of the crime as fast as we could.
Turnabout goodbyes,2,68,Phoenix,How long was it between receiving the report and your arrival at the lake?
Turnabout goodbyes,2,69,Gumshoe,"Er, well... I'd say it was about three minutes."
Turnabout goodbyes,2,70,Phoenix,That's pretty fast!
Turnabout goodbyes,2,71,Gumshoe,"Our motto for the month is ""get there quick."""
Turnabout goodbyes,2,72,Karma,Objection.gif
Turnabout goodbyes,2,73,Karma,Detective! You will refrain from casually revealing department secrets!
Turnabout goodbyes,2,74,Gumshoe,"Y-yessir! Sorry, sir!"
Turnabout goodbyes,2,75,Karma,"Do that, and you'll be able to look forward to your next salary review."
Turnabout goodbyes,2,76,Gumshoe,"So much to look forward to, these days..."
Turnabout goodbyes,2,77,Karma,This is no time for daydreaming! Continue!
Turnabout goodbyes,2,78,Gumshoe,Y-yessir!
Turnabout goodbyes,2,79,Gumshoe,That's where we found Mr. Edgeworth.
Turnabout goodbyes,2,80,Phoenix,What was Mr. Edgeworth like when you saw him then?
Turnabout goodbyes,2,81,Gumshoe,"Well... From what I saw, he looked pretty relaxed. Not like a murderer at all, really."
Turnabout goodbyes,2,82,Karma,Objection.gif
Turnabout goodbyes,2,83,Karma,"Detective! The court requires the facts, NOT your opinion! How many years have you been on the force!? Facts only, Detective! Hard, cold, objective facts!"
Turnabout goodbyes,2,84,Gumshoe,Y-y-yessir!
Turnabout goodbyes,2,85,Phoenix,"(Man, he's got his share of objections...)"
Turnabout goodbyes,2,86,Gumshoe,"Now, I didn't suspect him of anything at all."
Turnabout goodbyes,2,87,Phoenix,Why didn't you think he was suspicious?
Turnabout goodbyes,2,88,Gumshoe,"You should know! We have a deep, trusting relationship with the prosecutors."
Turnabout goodbyes,2,89,Karma,Objection.gif
Turnabout goodbyes,2,90,Karma,"Detective! The court isn't interested in your musings! ""Deep""? ""Trusting""? Poppycock! I've never heard so many flippant comments from an active detective on the force!"
Turnabout goodbyes,2,91,Gumshoe,Mmph!
Turnabout goodbyes,2,92,Phoenix,(Detective Gumshoe doesn't look so good...)
Turnabout goodbyes,2,93,Karma,Continue! Now!
Turnabout goodbyes,2,94,Gumshoe,"But... the next morning, a body was found in the lake."
Turnabout goodbyes,2,95,Phoenix,Did you find any clues on the body?
Turnabout goodbyes,2,96,Gumshoe,A single bullet was recovered from the body. He was shot through the heart... fatally.
Turnabout goodbyes,2,97,Karma,"Judge! Here's the bullet... It didn't strike bone, so its shape is well preserved."
Turnabout goodbyes,2,98,Judge,Very well. The court accepts this bullet into evidence.
Turnabout goodbyes,2,99,Gumshoe,So we had to arrest Mr. Edgeworth.
Turnabout goodbyes,2,100,Phoenix,Holdit.gif
Turnabout goodbyes,2,101,Phoenix,W-why is that?
Turnabout goodbyes,2,102,Gumshoe,"Well, we found the murder weapon in the boat."
Turnabout goodbyes,2,103,Phoenix,The murder weapon...?
Turnabout goodbyes,2,104,Gumshoe,A pistol.
Turnabout goodbyes,2,105,Judge,Detective Gumshoe... That is a vital piece of information. Please revise your testimony.
Turnabout goodbyes,2,106,Gumshoe,"Right! S-sorry, Your Honor."
Turnabout goodbyes,2,107,Gumshoe,The murder weapon we found in the boat was decisive evidence.
Turnabout goodbyes,2,108,Phoenix,"What about the pistol made it ""decisive evidence""?"
Turnabout goodbyes,2,109,Karma,Tsk tsk tsk...
Turnabout goodbyes,2,110,Phoenix,(Ack! He has the same evil laugh as Edgeworth...)
Turnabout goodbyes,2,111,Gumshoe,There were fingerprints on the pistol found in the boat. They were clear prints from Mr. Edgeworth's right hand.
Turnabout goodbyes,2,112,Phoenix,Wh-what!?
Turnabout goodbyes,2,113,Judge,Order! Order! So Mr. Edgeworth's fingerprints were found on the murder weapon!?
Turnabout goodbyes,2,114,Gumshoe,"Y-yes, Your Honor."
Turnabout goodbyes,2,115,Karma,Judge! This is the weapon in question.
Turnabout goodbyes,2,116,Judge,A-accepted into evidence.
Turnabout goodbyes,2,117,Maya,Nick. Doesn't it seem like Detective Gumshoe is being a little vague?
Turnabout goodbyes,2,118,Phoenix,I bet von Karma is feeding him lines! His testimony's probably filled with landmines just waiting for me to press.
Turnabout goodbyes,2,119,Maya,What do we do?
Turnabout goodbyes,2,120,Phoenix,"Grit our teeth and press, I guess. What else can we do?"
Turnabout goodbyes,2,121,Maya,"Well said, Nick! You're the man!"
Turnabout goodbyes,2,122,Gumshoe,A man called into the station around 30 minutes after midnight.
Turnabout goodbyes,2,123,Gumshoe,We headed to the scene of the crime as fast as we could.
Turnabout goodbyes,2,124,Gumshoe,That's where we found Mr. Edgeworth.
Turnabout goodbyes,2,125,Gumshoe,"Now, I didn't suspect him of anything at all."
Turnabout goodbyes,2,126,Gumshoe,"But... the next morning, a body was found in the lake."
Turnabout goodbyes,2,127,Phoenix,Did you find any clues on the body?
Turnabout goodbyes,2,128,Gumshoe,A single bullet was recovered from the body. He was shot through the heart... fatally.
Turnabout goodbyes,2,129,Karma,"Members of the court... We now have the pistol used in the murder, and the bullet found in the body! Detective!"
Turnabout goodbyes,2,130,Gumshoe,Y-y-yessir!
Turnabout goodbyes,2,131,Karma,Was the bullet found in the body fired from this pistol?
Turnabout goodbyes,2,132,Gumshoe,Yes. The ballistic markings on the bullet match the pistol.
Turnabout goodbyes,2,133,Judge,Hmm...
Turnabout goodbyes,2,134,Maya,"Hey, Nick! What does he mean, ""ballistic markings""?"
Turnabout goodbyes,2,135,Karma,Shocking! To imagine someone here does not know something as basic as ballistic markings!
Turnabout goodbyes,2,136,Maya,N-Nick! He's glaring at me!
Turnabout goodbyes,2,137,Karma,"Tsk... very well, I'll explain. Actually, Judge! You do it."
Turnabout goodbyes,2,138,Judge,"Eh? M-me? ... Erm, ahem. Ballistic markings are like the ""fingerprints"" of a gun. The barrel leaves distinctive marks on each bullet it fires. You can examine these ""ballistic fingerprints"" to see which gun fired the shot. It's quite accurate."
Turnabout goodbyes,2,139,Karma,"Indeed. This leads to one, inevitable conclusion: the bullet found in the victim's heart... was, without a doubt, fired from this pistol. This pistol which, as you may recall, was covered with the defendant's own fingerprints!"
Turnabout goodbyes,2,140,Judge,O-order! Order!
Turnabout goodbyes,2,141,Phoenix,(This is bad... This makes it look like Edgeworth did it!)
Turnabout goodbyes,2,142,Karma,"Well, Judge?"
Turnabout goodbyes,2,143,Judge,"I'd say it's almost decisive, yes. Honestly, I could declare a verdict at this point. However..."
Turnabout goodbyes,2,144,Karma,"You wish to hear the witness speak, no doubt. Very well. I am somewhat fatigued, and so I will take a brief break. I will call my witness after the recess. Which will last ten minutes. Judge!"
Turnabout goodbyes,2,145,Judge,Y-yes?
Turnabout goodbyes,2,146,Karma,What are you doing? A ten minute recess! Now!
Turnabout goodbyes,2,147,Judge,"B-but, wait, I..."
Turnabout goodbyes,2,148,Karma,"Just bang your flimsy gavel and get on with it, man!"
Turnabout goodbyes,2,149,Judge,Y-yes! Ahem. This court will take a ten minute recess.
Turnabout goodbyes,2,150,Phoenix,"(Who's running this court, anyway!?)"
Turnabout goodbyes,2,151,Phoenix,Edgeworth! What's going on here!? Your fingerprints were on the murder weapon!
Turnabout goodbyes,2,152,Edgeworth,Uh... hmm...
Turnabout goodbyes,2,153,Phoenix,And that foggy photo makes one thing clear... The only one who could have shot that man was the person in the photo!
Turnabout goodbyes,2,154,Edgeworth,True...
Turnabout goodbyes,2,155,Phoenix,Was that you in the boat?
Turnabout goodbyes,2,156,Edgeworth,... Yes. It was me.
Turnabout goodbyes,2,157,Phoenix,What!?
Turnabout goodbyes,2,158,Edgeworth,But... you must believe me. I didn't shoot him.
Turnabout goodbyes,2,159,Phoenix,Th-then who did!?
Turnabout goodbyes,2,160,Edgeworth,I... don't know.
Turnabout goodbyes,2,161,Phoenix,You don't know!? Weren't you right there!?
Turnabout goodbyes,2,162,Edgeworth,"... I heard a gunshot from very close by. Then... the other man fell from the boat. I can't say why, but... I thought, at the time, that he had shot himself!"
Turnabout goodbyes,2,163,Phoenix,Y-you mean it was a suicide!?
Turnabout goodbyes,2,164,Edgeworth,... That's the only explanation I can come up with.
Turnabout goodbyes,2,165,Phoenix,"Huh... (How am I going to convince anyone of that!?) Say, Maya?"
Turnabout goodbyes,2,166,Maya,Huh? Wh-what?
Turnabout goodbyes,2,167,Phoenix,Any progress with Mia?
Turnabout goodbyes,2,168,Maya,Oh... Sorry. It's no good.
Turnabout goodbyes,2,169,Phoenix,Ugh...
Turnabout goodbyes,2,170,Maya,"I know... I'm no good for anything, am I, Nick? If I can't call my sister, I might as well not be here, right?"
Turnabout goodbyes,2,171,Phoenix,"No, of course not, I need you here! I can see you're always trying to help out. Even if you don't actually help... it's the thought that counts, right?"
Turnabout goodbyes,2,172,Maya,"It's okay Nick, you don't have to make me feel better."
Turnabout goodbyes,2,173,Maya,"I don't know anything about trials, or defense... What's more, I'm a spirit medium who can't even contact spirits..."
Turnabout goodbyes,2,174,Phoenix,"Aww, everyone has their off days! I mean, I've just been getting lucky lately... But you never know when my luck is going to run out!"
Turnabout goodbyes,2,175,Maya,Really...?
Turnabout goodbyes,2,176,Edgeworth,W-w-whoa! Wright! Don't jinx this case any worse than it already is! It's bad for my heart...
Turnabout goodbyes,2,177,Phoenix,Oh? Oh! S-sorry... (Whoops!)
Turnabout goodbyes,2,178,Judge,"Court is back in session. Mr. von Karma, call your witness."
Turnabout goodbyes,2,179,Karma,Yes. Will Ms. Lotta Hart take the stand?
Turnabout goodbyes,2,180,Karma,"Lotta Hart, you are a research student at a university?"
Turnabout goodbyes,2,181,Lotta,That I am.
Turnabout goodbyes,2,182,Karma,Good. Begin by telling us what you saw the night of the incident. And don't add anything trivial or subjective. Understand?
Turnabout goodbyes,2,183,Lotta,... Y'all need to learn some manners.
Turnabout goodbyes,2,184,Karma,UNDERSTAND?
Turnabout goodbyes,2,185,Lotta,"Y-yeah, I understand, I understand!"
Turnabout goodbyes,2,186,Judge,"Er... very well. Your testimony, please."
Turnabout goodbyes,2,187,Karma,Enough.
Turnabout goodbyes,2,188,Lotta,Huh?
Turnabout goodbyes,2,189,Karma,Judge! She happened to take a photo of the incident! This is that photo. Accept it as evidence.
Turnabout goodbyes,2,190,Judge,W-well! This is a surprise! This looks like... the very moment of the murder! O-Order! I will remove you from the court if I do not have order immediately!
Turnabout goodbyes,2,191,Karma,"As the witness testified, she looked at the lake when she heard the shot. There were no other boats on that lake! So, the man in the boat with the victim must have been the one who shot him... Yes. It was the defendant, Miles Edgeworth!!!"
Turnabout goodbyes,2,192,Judge,Order! Order! Order...! I will have order!
